date,price,volume
2024-08-27,4.689250946044922,32765431
2024-08-28,4.640387058258057,26650113
2024-08-29,4.706542015075684,20628245
2024-08-30,4.789013862609863,24392647
2024-08-31,4.706924915313721,13912319
2024-09-01,4.450760841369629,19311809
2024-09-02,4.676907062530518,21081059
2024-09-03,4.453094005584717,20631787
2024-09-04,4.543590068817139,23043899
2024-09-05,4.4394049644470215,17358245
2024-09-06,4.2014641761779785,27176156
2024-09-07,4.254936218261719,15244031
2024-09-08,4.337402820587158,14440734
2024-09-09,4.526260852813721,20060857
2024-09-10,4.559171199798584,16439781
2024-09-11,4.5465497970581055,21658060
2024-09-12,4.720887184143066,19707428
2024-09-13,4.822665214538574,19922856
2024-09-14,4.762588024139404,16028032
2024-09-15,4.5867018699646,14744264
2024-09-16,4.491728782653809,19791120
2024-09-17,4.65079402923584,24166172
2024-09-18,4.731960773468018,19486509
2024-09-19,4.907195091247559,23381949
2024-09-20,4.955103874206543,27142321
2024-09-21,5.1182708740234375,18429324
2024-09-22,4.899777889251709,22099944
2024-09-23,5.046834945678711,24163767
2024-09-24,5.164042949676514,27813882
2024-09-25,5.161441802978516,25888723
2024-09-26,5.329161167144775,32438118
2024-09-27,5.417718887329102,30843699
2024-09-28,5.402294158935547,25244543
2024-09-29,5.501791000366211,23972009
2024-09-30,5.043188095092773,45506888
2024-10-01,4.706302165985107,51507008
2024-10-02,4.576467037200928,31298337
2024-10-03,4.500670909881592,32085724
2024-10-04,4.662215232849121,29364793
2024-10-05,4.603777885437012,23521354
2024-10-06,4.685894966125488,17162410
2024-10-07,4.637038230895996,28877128
2024-10-08,4.587439060211182,35850713
2024-10-09,4.448573112487793,25469572
2024-10-10,4.448266983032227,22326304
2024-10-11,4.660388946533203,25720168
2024-10-12,4.760984897613525,20491816
2024-10-13,4.66459321975708,35719561
2024-10-14,4.891261100769043,27372200
2024-10-15,4.8384108543396,39811952
2024-10-16,4.746241092681885,22262850
2024-10-17,4.604372024536133,20718682
2024-10-18,4.849905014038086,23068167
2024-10-19,5.108867168426514,142835442
2024-10-20,5.1802191734313965,102647127
2024-10-21,5.295767784118652,95163050
2024-10-22,5.366857051849365,54084434
2024-10-23,4.990527153015137,74254586
2024-10-24,4.978899002075195,37340422
2024-10-25,4.633731842041016,43688203
2024-10-26,4.650991916656494,27893427
2024-10-27,4.824808120727539,39472291
2024-10-28,4.856504917144775,31913298
2024-10-29,5.038611888885498,35036873
2024-10-30,5.077030181884766,34686129
2024-10-31,4.7605719566345215,41493469
2024-11-01,4.67559289932251,38731054
2024-11-02,4.591403007507324,18319091
2024-11-03,4.478489875793457,32464740
2024-11-04,4.32299280166626,41781711
2024-11-05,4.456552028656006,30636532
2024-11-06,4.874447822570801,55544734
2024-11-07,4.9788818359375,53599318
2024-11-08,5.179513931274414,46934026
2024-11-09,5.303868770599365,38658047
2024-11-10,5.514005184173584,90713760
2024-11-11,5.838325023651123,99800511
2024-11-12,5.496565818786621,136026878
2024-11-13,5.404913902282715,120670598
2024-11-14,5.003242015838623,99967978
2024-11-15,5.273675918579102,101128973
2024-11-16,6.075538158416748,177337821
2024-11-17,5.493463039398193,107173897
2024-11-18,5.950201988220215,153552927
2024-11-19,5.766530990600586,73624005
2024-11-20,5.521860122680664,68255647
2024-11-21,5.793335914611816,88442489
2024-11-22,6.325626850128174,143512668
2024-11-23,6.892343997955322,223515026
2024-11-24,8.321325302124023,1103920735
2024-11-25,7.521424770355225,872851404
2024-11-26,7.24900484085083,771535830
2024-11-27,7.709774017333984,122165289
2024-11-28,7.830591201782227,88989117
2024-11-29,8.137578964233398,145137125
2024-11-30,8.18033218383789,153971136
2024-12-01,8.275415420532227,155084861
2024-12-02,9.285029411315918,397251304
2024-12-03,9.45579719543457,707911405
2024-12-04,9.562196731567383,578582777
