date,price,volume
2024-08-27,59504.1328125,39103882198
2024-08-28,59027.625,40289564698
2024-08-29,59388.1796875,32224990582
2024-08-30,59119.4765625,32292756405
2024-08-31,58969.8984375,12403470760
2024-09-01,57325.48828125,24592449997
2024-09-02,59112.48046875,27036454524
2024-09-03,57431.0234375,26666961053
2024-09-04,57971.5390625,35627680312
2024-09-05,56160.48828125,31030280656
2024-09-06,53948.75390625,49361693566
2024-09-07,54139.6875,19061486526
2024-09-08,54841.56640625,18268287531
2024-09-09,57019.53515625,34618096173
2024-09-10,57648.7109375,28857630507
2024-09-11,57343.171875,37049062672
2024-09-12,58127.01171875,33835707949
2024-09-13,60571.30078125,32490528356
2024-09-14,60005.12109375,16428405496
2024-09-15,59182.8359375,18120960867
2024-09-16,58192.5078125,32032822113
2024-09-17,60308.5390625,38075570118
2024-09-18,61649.6796875,40990702891
2024-09-19,62940.45703125,42710252573
2024-09-20,63192.9765625,35177164222
2024-09-21,63394.83984375,14408616220
2024-09-22,63648.7109375,20183348802
2024-09-23,63329.80078125,31400285425
2024-09-24,64301.96875,29938335243
2024-09-25,63143.14453125,25078377700
2024-09-26,65181.01953125,36873129847
2024-09-27,65790.6640625,32058813449
2024-09-28,65887.6484375,15243637984
2024-09-29,65635.3046875,14788214575
2024-09-30,63329.5,37112957475
2024-10-01,60837.0078125,50220923500
2024-10-02,60632.78515625,40762722398
2024-10-03,60759.40234375,36106447279
2024-10-04,62067.4765625,29585472513
2024-10-05,62089.94921875,13305410749
2024-10-06,62818.953125,14776233667
2024-10-07,62236.66015625,34253562610
2024-10-08,62131.96875,28134475157
2024-10-09,60582.1015625,27670982363
2024-10-10,60274.5,30452813570
2024-10-11,62445.08984375,30327141594
2024-10-12,63193.0234375,16744110886
2024-10-13,62851.375,18177529690
2024-10-14,66046.125,43706958056
2024-10-15,67041.109375,48863870879
2024-10-16,67612.71875,38195189534
2024-10-17,67399.8359375,32790898511
2024-10-18,68418.7890625,36857165014
2024-10-19,68362.734375,14443497908
2024-10-20,69001.703125,18975847518
2024-10-21,67367.8515625,37498611780
2024-10-22,67361.40625,31808472566
2024-10-23,66432.1953125,32263980353
2024-10-24,68161.0546875,31414428647
2024-10-25,66642.4140625,41469984306
2024-10-26,67014.6953125,19588098156
2024-10-27,67929.296875,16721307878
2024-10-28,69907.7578125,38799856657
2024-10-29,72720.4921875,58541874402
2024-10-30,72339.5390625,40646637831
2024-10-31,70215.1875,40627912076
2024-11-01,69482.46875,49989795365
2024-11-02,69289.2734375,18184612091
2024-11-03,68741.1171875,34868307655
2024-11-04,67811.5078125,41184819348
2024-11-05,69359.5625,46046889204
2024-11-06,75639.078125,118592653963
2024-11-07,75904.859375,63467654989
2024-11-08,76545.4765625,55176858003
2024-11-09,76778.8671875,29009480361
2024-11-10,80474.1875,82570594495
2024-11-11,88701.484375,117966845037
2024-11-12,87955.8125,133673285375
2024-11-13,90584.1640625,123559027869
2024-11-14,87250.4296875,87616705248
2024-11-15,91066.0078125,78243109518
2024-11-16,90558.4765625,44333192814
2024-11-17,89845.8515625,46350159305
2024-11-18,90542.640625,75535775084
2024-11-19,92343.7890625,74521048295
2024-11-20,94339.4921875,71730956426
2024-11-21,98504.7265625,106024505582
2024-11-22,98997.6640625,78473580551
2024-11-23,97777.28125,44414644677
2024-11-24,98013.8203125,51712020623
2024-11-25,93102.296875,80909462490
2024-11-26,91985.3203125,91656519855
2024-11-27,95962.53125,71133452438
2024-11-28,95652.46875,52260008261
2024-11-29,97461.5234375,54968682476
2024-11-30,96449.0546875,31634227866
2024-12-01,97279.7890625,36590695296
2024-12-02,95865.3046875,72680784305
2024-12-03,96002.1640625,67067810961
2024-12-04,98768.53125,77199817112
2024-12-05,96593.5703125,149218945580
2024-12-06,99920.7109375,94534772658
2024-12-07,99923.3359375,44177510897
2024-12-08,101236.015625,44125751925
2024-12-09,97432.71875,110676473908
2024-12-10,96675.4296875,104823780634
2024-12-11,101173.03125,85391409936
2024-12-12,100043.0,72073983533
2024-12-13,101459.2578125,56894751583
2024-12-14,101372.96875,40422968793
2024-12-15,104298.6953125,51145914137
2024-12-16,106029.71875,91020417816
2024-12-17,106140.6015625,68589364868
2024-12-18,100041.5390625,93865656139
2024-12-19,97490.953125,97221662392
2024-12-20,97755.9296875,105634083408
2024-12-21,97224.7265625,51765334294
2024-12-22,95104.9375,43147981314
2024-12-23,94686.2421875,65239002919
2024-12-24,98676.09375,47114953674
2024-12-25,99299.1953125,33700394629
2024-12-26,95795.515625,47054980873
2024-12-27,94164.859375,52419934565
2024-12-28,95163.9296875,24107436185
2024-12-29,93530.2265625,29635885267
2024-12-30,92643.2109375,56188003691
2024-12-31,93429.203125,43625106843
2025-01-01,94419.7578125,24519888919
2025-01-02,96886.875,46009564411
2025-01-03,98107.4296875,35611391163
2025-01-04,98236.2265625,22342608078
2025-01-05,98314.9609375,20525254825
2025-01-06,102078.0859375,51823432705
2025-01-07,96922.703125,58685738547
2025-01-08,95043.5234375,63875859171
2025-01-09,92484.0390625,62777261693
2025-01-10,94701.453125,62058693684
2025-01-11,94566.59375,18860894100
2025-01-12,94488.4375,20885130965
2025-01-13,94516.5234375,72978998252
2025-01-14,96534.046875,53769675818
2025-01-15,100504.4921875,57805923627
2025-01-16,99756.90625,54103781805
2025-01-17,104462.0390625,71888972663
2025-01-18,104408.0703125,50445655726
2025-01-19,101089.609375,76789928525
2025-01-20,102016.6640625,126279678351
2025-01-21,106146.265625,88733878242
2025-01-22,103653.0703125,53878181052
2025-01-23,103960.171875,104104515428
2025-01-24,104819.484375,52388229265
2025-01-25,104714.6484375,23888996502
2025-01-26,102682.5,22543395879
2025-01-27,102087.6875,89006608428
2025-01-28,101332.4765625,47180685494
2025-01-29,103703.2109375,47432049818
2025-01-30,104735.3046875,41915744521
2025-01-31,102405.0234375,45732764360
2025-02-01,100655.90625,27757944848
2025-02-02,97688.9765625,63091816853
2025-02-03,101405.421875,115400897748
2025-02-04,97871.8203125,73002130211
2025-02-05,96615.4453125,49125911241
2025-02-06,96593.296875,45302471947
2025-02-07,96529.0859375,55741290456
2025-02-08,96482.453125,22447526395
2025-02-09,96500.09375,27732901800
2025-02-10,97437.5546875,40078962391
2025-02-11,95747.4296875,37488783272
2025-02-12,97885.859375,49340445530
2025-02-13,96623.8671875,37147280860
2025-02-14,97508.96875,32697987277
2025-02-15,97580.3515625,17047266288
2025-02-16,96175.03125,16536755396
2025-02-17,95773.3828125,27336550690
2025-02-18,95539.546875,37325720482
2025-02-19,96635.609375,28990872862
2025-02-20,98333.9375,31668022771
2025-02-21,96125.546875,49608706470
2025-02-22,96577.7578125,18353824477
2025-02-23,96273.921875,16999478976
2025-02-24,91418.171875,44046480529
2025-02-25,88736.171875,92139104128
2025-02-26,84347.0234375,64597492134
2025-02-27,84704.2265625,52659591954
2025-02-28,84373.0078125,83610570576
2025-03-01,86031.9140625,29190628396
2025-03-02,94248.3515625,58398341092
2025-03-03,86065.671875,70072228536
2025-03-04,87222.1953125,68095241474
2025-03-05,90623.5625,50498988027
2025-03-06,89961.7265625,47749810486
2025-03-07,86742.671875,65945677657
2025-03-08,86154.59375,18206118081
2025-03-09,80601.0390625,30899345977
2025-03-10,78532.0,54061099422
2025-03-11,82862.2109375,54702837196
2025-03-12,83722.359375,40353484454
2025-03-13,81066.703125,31412940153
2025-03-14,83969.1015625,29588112414
2025-03-15,84343.109375,13650491277
2025-03-16,82579.6875,21330270174
2025-03-17,84075.6875,25092785558
2025-03-18,82718.5,24095774594
2025-03-19,86854.2265625,34931960257
2025-03-20,84167.1953125,29028988961
2025-03-21,84043.2421875,19030452299
2025-03-22,83832.484375,9863214091
2025-03-23,86054.375,12594615537
2025-03-24,87498.9140625,34582604933
2025-03-25,87471.703125,30005840049
2025-03-26,86900.8828125,26704046038
2025-03-27,87177.1015625,24413471941
2025-03-28,84353.1484375,34198619509
2025-03-29,82597.5859375,16969396135
2025-03-30,82334.5234375,14763760943
2025-03-31,82548.9140625,29004228247
2025-04-01,85169.171875,28175650319
2025-04-02,82485.7109375,47584398470
2025-04-03,83102.828125,36852112080
2025-04-04,83843.8046875,45157640207
2025-04-05,83504.796875,14380803631
2025-04-06,78214.484375,36294853736
2025-04-07,79235.3359375,91262424987
2025-04-08,76271.953125,48314590749
2025-04-09,82573.953125,84213627038
2025-04-10,79626.140625,44718000633
2025-04-11,83404.8359375,41656778779
2025-04-12,85287.109375,24258059104
2025-04-13,83684.9765625,28796984817
2025-04-14,84542.390625,34090769777
2025-04-15,83668.9921875,28040322885
2025-04-16,84033.8671875,29617804112
2025-04-17,84895.75,21276866029
2025-04-18,84450.8046875,12728372364
2025-04-19,85063.4140625,15259300427
2025-04-20,85174.3046875,14664050812
2025-04-21,87518.90625,41396190190
2025-04-22,93441.890625,55899038456
2025-04-23,93699.109375,41719568821
2025-04-24,93943.796875,31483175315
2025-04-25,94720.5,40915232364
2025-04-26,94646.9296875,17612825123
2025-04-27,93754.84375,18090367764
2025-04-28,94978.75,32363449569
2025-04-29,94284.7890625,25806129921
2025-04-30,94207.3125,28344679831
2025-05-01,96492.3359375,32875889623
2025-05-02,96910.0703125,26421924677
2025-05-03,95891.796875,15775154889
2025-05-04,94315.9765625,18198688416
2025-05-05,94748.0546875,25816260327
2025-05-06,96802.4765625,26551275827
2025-05-07,97032.3203125,76983822462
2025-05-08,103241.4609375,69895404397
2025-05-09,102970.8515625,58198593958
2025-05-10,104696.328125,42276713994
2025-05-11,104106.359375,46285517406
2025-05-12,102812.953125,63250475404
2025-05-13,104169.8125,52608876410
2025-05-14,103539.4140625,45956071155
2025-05-15,103744.640625,50408241840
2025-05-16,103489.2890625,44386499364
2025-05-17,103191.0859375,37898552742
2025-05-18,106446.0078125,49887082058
2025-05-19,105606.1796875,61761126647
2025-05-20,106791.0859375,36515726122
2025-05-21,109678.078125,78086364051
2025-05-22,111673.28125,70157575642
2025-05-23,107287.796875,67548133399
2025-05-24,107791.15625,45903627163
2025-05-25,109035.390625,47518041841
2025-05-26,109440.3671875,45950461571
2025-05-27,108994.640625,57450176272
2025-05-28,107802.328125,49155377493
