date,price,volume
2024-08-27,0.12978799641132355,4356328
2024-08-28,0.12662699818611145,4799718
2024-08-29,0.13074199855327606,3948125
2024-08-30,0.12852199375629425,2776112
2024-08-31,0.12458200007677078,1750553
2024-09-01,0.12219599634408951,4658625
2024-09-02,0.1281989961862564,2745610
2024-09-03,0.12197600305080414,2420720
2024-09-04,0.12500900030136108,2495146
2024-09-05,0.12064500153064728,2279517
2024-09-06,0.11498499661684036,2821278
2024-09-07,0.11686199903488159,1807933
2024-09-08,0.12195800244808197,4236912
2024-09-09,0.12633100152015686,3132728
2024-09-10,0.1282140016555786,2402651
2024-09-11,0.1269260048866272,2904155
2024-09-12,0.13105100393295288,2971371
2024-09-13,0.13090500235557556,4133389
2024-09-14,0.13129299879074097,1866538
2024-09-15,0.12593400478363037,2437031
2024-09-16,0.1217309981584549,2839796
2024-09-17,0.12396600097417831,3208282
2024-09-18,0.12815499305725098,3590910
2024-09-19,0.1345140039920807,5599335
2024-09-20,0.1383260041475296,5230360
2024-09-21,0.14018000662326813,2663267
2024-09-22,0.13554400205612183,2885275
2024-09-23,0.139056995511055,6855003
2024-09-24,0.14409199357032776,5293566
2024-09-25,0.14022700488567352,4103085
2024-09-26,0.1439400017261505,5282950
2024-09-27,0.1475750058889389,4386310
2024-09-28,0.14226600527763367,3032094
2024-09-29,0.14332500100135803,4401118
2024-09-30,0.1366180032491684,3970367
2024-10-01,0.12345699965953827,5306504
2024-10-02,0.12059400230646133,3446168
2024-10-03,0.11719699949026108,4227401
2024-10-04,0.12247999757528305,3358416
2024-10-05,0.12088800221681595,2034028
2024-10-06,0.13277900218963623,18777637
2024-10-07,0.1285569965839386,5564448
2024-10-08,0.12798400223255157,3144098
2024-10-09,0.12498299777507782,3736004
2024-10-10,0.12380500137805939,2656803
2024-10-11,0.12895700335502625,3504867
2024-10-12,0.1320209950208664,2804145
2024-10-13,0.12878699600696564,3577077
2024-10-14,0.13489599525928497,5849080
2024-10-15,0.1328900009393692,5001459
2024-10-16,0.12713299691677094,3129103
2024-10-17,0.12657099962234497,2780872
2024-10-18,0.12823200225830078,3792505
2024-10-19,0.13046200573444366,5119458
2024-10-20,0.1395149976015091,12927275
2024-10-21,0.1340930014848709,6093670
2024-10-22,0.1422709971666336,13459857
2024-10-23,0.14193400740623474,111140415
2024-10-24,0.14173899590969086,27853595
2024-10-25,0.12686499953269958,11693692
2024-10-26,0.12812399864196777,5726994
2024-10-27,0.12699100375175476,4003313
2024-10-28,0.12541399896144867,8800890
2024-10-29,0.13104499876499176,9519077
2024-10-30,0.12947000563144684,8190711
2024-10-31,0.12374600023031235,7902754
2024-11-01,0.12099800258874893,7542364
2024-11-02,0.12041199952363968,8792789
2024-11-03,0.11485599726438522,9030287
2024-11-04,0.11119599640369415,7757708
2024-11-05,0.1168690025806427,8169717
2024-11-06,0.12824100255966187,10184059
2024-11-07,0.12987400591373444,8902902
2024-11-08,0.13037799298763275,8859653
2024-11-09,0.1408970057964325,48993638
2024-11-10,0.14382299780845642,23026766
2024-11-11,0.14973999559879303,21297041
2024-11-12,0.1426669955253601,22524163
2024-11-13,0.1385679990053177,17441525
2024-11-14,0.13340899348258972,14721553
2024-11-15,0.1399099975824356,11542621
2024-11-16,0.14882099628448486,21009733
2024-11-17,0.14827600121498108,24958982
2024-11-18,0.16087499260902405,28831226
2024-11-19,0.15453100204467773,14539798
2024-11-20,0.1464029997587204,11649134
2024-11-21,0.15875400602817535,17676534
2024-11-22,0.1647229939699173,14108339
2024-11-23,0.179067000746727,21420436
2024-11-24,0.19360099732875824,21585616
2024-11-25,0.18529999256134033,17281280
2024-11-26,0.18246400356292725,15900102
2024-11-27,0.1940149962902069,15749112
2024-11-28,0.19591599702835083,13103005
2024-11-29,0.20003199577331543,14272407
2024-11-30,0.21231499314308167,17352353
2024-12-01,0.2109140008687973,14048607
2024-12-02,0.21502900123596191,23800234
2024-12-03,0.23306399583816528,33059049
2024-12-04,0.24060900509357452,32373085
2024-12-05,0.2357950061559677,36278785
2024-12-06,0.24542300403118134,24221083
2024-12-07,0.2374510020017624,13375236
2024-12-08,0.2409760057926178,14518882
2024-12-09,0.19299599528312683,31721938
2024-12-10,0.187717005610466,27237385
2024-12-11,0.20688700675964355,18303568
2024-12-12,0.21628400683403015,19296662
