date,price,volume
2024-08-27,0.3697870075702667,11838824
2024-08-28,0.3637380003929138,11723862
2024-08-29,0.3666050136089325,10021120
2024-08-30,0.3675230145454407,10720349
2024-08-31,0.3587619960308075,7482487
2024-09-01,0.3379409909248352,8321010
2024-09-02,0.35650700330734253,8084205
2024-09-03,0.3358820080757141,9127887
2024-09-04,0.3417559862136841,8686398
2024-09-05,0.3288330137729645,7933878
2024-09-06,0.32340899109840393,10436804
2024-09-07,0.33013299107551575,7271963
2024-09-08,0.3388870060443878,5956056
2024-09-09,0.35711199045181274,15458615
2024-09-10,0.3582940101623535,8977110
2024-09-11,0.3544670045375824,8714192
2024-09-12,0.36451300978660583,8677780
2024-09-13,0.3709380030632019,9473713
2024-09-14,0.36202600598335266,6349390
2024-09-15,0.3759459853172302,23048854
2024-09-16,0.3675459921360016,55256091
2024-09-17,0.37242698669433594,15367240
2024-09-18,0.3745439946651459,17152183
2024-09-19,0.4034779965877533,35254457
2024-09-20,0.4094429910182953,15604103
2024-09-21,0.43046000599861145,18239930
2024-09-22,0.4087679982185364,13132661
2024-09-23,0.41258499026298523,12315477
2024-09-24,0.42605701088905334,11382347
2024-09-25,0.43466898798942566,22178834
2024-09-26,0.44655200839042664,13379956
2024-09-27,0.4451479911804199,12593581
2024-09-28,0.4337430000305176,12095622
2024-09-29,0.43473801016807556,10149091
2024-09-30,0.40849098563194275,14985786
2024-10-01,0.37711301445961,23400601
2024-10-02,0.3731690049171448,13116220
2024-10-03,0.36828699707984924,9598863
2024-10-04,0.38461101055145264,9035566
2024-10-05,0.3855290114879608,8222469
2024-10-06,0.3963150084018707,7632782
2024-10-07,0.3845829963684082,9689524
2024-10-08,0.3989979922771454,11895493
2024-10-09,0.3924660086631775,29221099
2024-10-10,0.41755399107933044,28866865
2024-10-11,0.43151500821113586,23722696
2024-10-12,0.4452739953994751,24047918
2024-10-13,0.4649609923362732,24135289
2024-10-14,0.47397199273109436,24711380
2024-10-15,0.6048110127449036,226157322
2024-10-16,0.5976049900054932,173058358
2024-10-17,0.6183000206947327,124567248
2024-10-18,0.6313329935073853,156964173
2024-10-19,0.5924950242042542,453786661
2024-10-20,0.5449690222740173,175513287
2024-10-21,0.5129690170288086,77485115
2024-10-22,0.5269820094108582,73537116
2024-10-23,0.4837630093097687,51000194
2024-10-24,0.491474986076355,28172216
2024-10-25,0.4350009858608246,31095063
2024-10-26,0.43901699781417847,21747703
