date,price,volume
2024-08-27,0.27883100509643555,30226509
2024-08-28,0.2748839855194092,31734461
2024-08-29,0.2723369896411896,24564797
2024-08-30,0.2725520133972168,28601729
2024-08-31,0.2697179913520813,17093901
2024-09-01,0.2537199854850769,24024546
2024-09-02,0.2650980055332184,22528385
2024-09-03,0.2552259862422943,23934194
2024-09-04,0.26472899317741394,29285218
2024-09-05,0.2579500079154968,23338058
2024-09-06,0.24833500385284424,31957739
2024-09-07,0.2544479966163635,20089368
2024-09-08,0.2580009996891022,19882173
2024-09-09,0.26786699891090393,25903521
2024-09-10,0.2704850137233734,23179360
2024-09-11,0.26673299074172974,26221541
2024-09-12,0.27646300196647644,25183427
2024-09-13,0.2807239890098572,24068674
2024-09-14,0.27497398853302,19499458
2024-09-15,0.2693920135498047,18531737
2024-09-16,0.2645910084247589,23427558
2024-09-17,0.27667099237442017,24231218
2024-09-18,0.2825239896774292,29253529
2024-09-19,0.2908650040626526,35109784
2024-09-20,0.29657500982284546,29918740
2024-09-21,0.3172979950904846,25394892
2024-09-22,0.30601200461387634,28729252
2024-09-23,0.30812200903892517,31694493
2024-09-24,0.3158090114593506,28629755
2024-09-25,0.3098599910736084,31335736
2024-09-26,0.3230459988117218,35466035
2024-09-27,0.33535099029541016,37561852
2024-09-28,0.327657014131546,26861152
2024-09-29,0.32196199893951416,32652147
2024-09-30,0.3020380139350891,36090104
2024-10-01,0.2799670100212097,42359718
2024-10-02,0.2741200029850006,39125812
2024-10-03,0.27733099460601807,38628749
2024-10-04,0.29438599944114685,33087503
2024-10-05,0.29459500312805176,20449444
2024-10-06,0.295291006565094,17905075
2024-10-07,0.2912200093269348,29078964
2024-10-08,0.2855669856071472,27294468
2024-10-09,0.2786650061607361,25181137
2024-10-10,0.2813110053539276,23252117
2024-10-11,0.29370900988578796,22555810
2024-10-12,0.2980459928512573,19475663
2024-10-13,0.2951489984989166,20139576
2024-10-14,0.3095870018005371,33746128
2024-10-15,0.3054240047931671,36016622
2024-10-16,0.30625900626182556,33977640
2024-10-17,0.2939079999923706,26565445
2024-10-18,0.3375990092754364,64112593
2024-10-19,0.3246839940547943,67898817
2024-10-20,0.32932400703430176,38872807
2024-10-21,0.31602099537849426,44662679
2024-10-22,0.32874399423599243,39879109
2024-10-23,0.30998700857162476,31949398
2024-10-24,0.3116709887981415,29525048
2024-10-25,0.2836889922618866,36038187
2024-10-26,0.28733500838279724,28133698
2024-10-27,0.29155200719833374,22554198
2024-10-28,0.2975330054759979,30199938
2024-10-29,0.3102169930934906,34150630
2024-10-30,0.30496999621391296,25347153
2024-10-31,0.28823500871658325,27045269
2024-11-01,0.28786200284957886,27057449
2024-11-02,0.2818230092525482,15287038
2024-11-03,0.27001500129699707,28058408
2024-11-04,0.26385200023651123,23468072
2024-11-05,0.2732059955596924,29206353
2024-11-06,0.2999890148639679,53937385
2024-11-07,0.3015260100364685,39771167
2024-11-08,0.3121280074119568,43398749
2024-11-09,0.3226740062236786,39827366
2024-11-10,0.3491770029067993,90544732
2024-11-11,0.36328399181365967,122232613
2024-11-12,0.36271899938583374,168525229
2024-11-13,0.33480000495910645,124503856
2024-11-14,0.32632699608802795,102603770
2024-11-15,0.34661200642585754,101021237
2024-11-16,0.4337669909000397,479307826
2024-11-17,0.39164701104164124,147746741
2024-11-18,0.41535601019859314,136806173
2024-11-19,0.40824100375175476,91699363
2024-11-20,0.3950439989566803,96698501
2024-11-21,0.4139289855957031,108286766
2024-11-22,0.45499101281166077,158851189
2024-11-23,0.5254629850387573,376599026
2024-11-24,0.7252579927444458,1464996758
2024-11-25,0.6291450262069702,1014173601
2024-11-26,0.5841709971427917,331265992
2024-11-27,0.6088640093803406,259584755
2024-11-28,0.6215519905090332,177552661
2024-11-29,0.6442559957504272,281650798
2024-11-30,0.6509000062942505,249194550
2024-12-01,0.652472972869873,202305966
2024-12-02,0.6741470098495483,302529329
2024-12-03,0.7018529772758484,705492291
2024-12-04,0.7804489731788635,929145213
2024-12-05,0.7537429928779602,509970087
2024-12-06,0.7749119997024536,334058438
2024-12-07,0.7561600208282471,204274402
2024-12-08,0.7434099912643433,188083328
2024-12-09,0.6058380007743835,344250577
2024-12-10,0.5924969911575317,313522604
2024-12-11,0.6551719903945923,208658915
2024-12-12,0.6404010057449341,213544471
2024-12-13,0.6432399749755859,162955531
2024-12-14,0.6072930097579956,130377045
2024-12-15,0.6307179927825928,135701059
2024-12-16,0.6030669808387756,149996502
2024-12-17,0.5730050206184387,142782905
2024-12-18,0.5193589925765991,194520459
2024-12-19,0.48312899470329285,254307407
2024-12-20,0.5058580040931702,273221890
2024-12-21,0.46891099214553833,190797217
2024-12-22,0.47283899784088135,149532313
2024-12-23,0.502892017364502,149118496
2024-12-24,0.5398300290107727,169114193
2024-12-25,0.5282289981842041,112654137
2024-12-26,0.4886449873447418,112992349
2024-12-27,0.4913119971752167,100186693
2024-12-28,0.5034279823303223,71072094
2024-12-29,0.4826579988002777,105579725
2024-12-30,0.4780069887638092,93081982
2024-12-31,0.4659610092639923,80651580
2025-01-01,0.49600300192832947,80271832
2025-01-02,0.507856011390686,110671001
2025-01-03,0.5549759864807129,144145968
2025-01-04,0.5500959753990173,106155337
2025-01-05,0.547419011592865,83642450
2025-01-06,0.5756539702415466,182518146
2025-01-07,0.5133969783782959,116511625
2025-01-08,0.48946699500083923,113273195
2025-01-09,0.4935249984264374,114985538
2025-01-10,0.5038579702377319,113320861
2025-01-11,0.49768099188804626,72961760
2025-01-12,0.48065900802612305,61535112
