date,price,volume
2024-08-27,0.0005949999904260039,0.0
2024-08-28,0.000590000010561198,0.0
2024-08-29,0.0005939999828115106,0.0
2024-08-30,0.0005910000181756914,0.0
2024-08-31,0.000590000010561198,0.0
2024-09-01,0.0005729999975301325,0.0
2024-09-02,0.0005910000181756914,0.0
2024-09-03,0.0005750000127591193,0.0
2024-09-04,0.0005799999926239252,0.0
2024-09-05,0.0005619999719783664,0.0
2024-09-06,0.0005389999714680016,0.0
2024-09-07,0.0005409999866969883,0.0
2024-09-08,0.000547999981790781,0.0
2024-09-09,0.0005709999823011458,0.0
2024-09-10,0.0005760000203736126,0.0
2024-09-11,0.0005740000051446259,0.0
2024-09-12,0.0005810000002384186,0.0
2024-09-13,0.0006060000159777701,0.0
2024-09-14,0.0006000000284984708,0.0
2024-09-15,0.0005920000257901847,0.0
2024-09-16,0.000582000007852912,0.0
2024-09-17,0.00060299999313429,0.0
2024-09-18,0.0006150000263005495,0.0
2024-09-19,0.0006290000164881349,0.0
2024-09-20,0.0006319999811239541,0.0
2024-09-21,0.0006339999963529408,0.0
2024-09-22,0.0006360000115819275,0.0
2024-09-23,0.0006329999887384474,0.0
2024-09-24,0.0006430000066757202,0.0
2024-09-25,0.0006309999735094607,0.0
2024-09-26,0.0006520000169984996,0.0
2024-09-27,0.0006580000044777989,0.0
2024-09-28,0.0006590000120922923,0.0
2024-09-29,0.0006559999892488122,0.0
2024-09-30,0.0006329999887384474,0.0
2024-10-01,0.0006089999806135893,0.0
2024-10-02,0.0006070000235922635,0.0
2024-10-03,0.0006070000235922635,0.0
2024-10-04,0.0006210000137798488,0.0
2024-10-05,0.0006210000137798488,0.0
2024-10-06,0.0006280000088736415,0.0
2024-10-07,0.0006230000290088356,0.0
2024-10-08,0.0006210000137798488,0.0
2024-10-09,0.0006060000159777701,0.0
2024-10-10,0.00060299999313429,0.0
2024-10-11,0.000623999978415668,0.0
2024-10-12,0.0006319999811239541,0.0
2024-10-13,0.0006280000088736415,0.0
2024-10-14,0.000661000027321279,0.0
2024-10-15,0.0006699999794363976,0.0
2024-10-16,0.0006760000251233578,0.0
2024-10-17,0.0006730000022798777,0.0
2024-10-18,0.0006840000278316438,0.0
2024-10-19,0.0006840000278316438,0.0
2024-10-20,0.0006890000076964498,0.0
2024-10-21,0.000674000009894371,0.0
2024-10-22,0.0006730000022798777,0.0
2024-10-23,0.0006649999995715916,0.0
2024-10-24,0.0006820000126026571,0.0
2024-10-25,0.000666000007186085,0.0
2024-10-26,0.0006699999794363976,0.0
2024-10-27,0.000678999989759177,0.0
2024-10-28,0.0006990000256337225,0.0
2024-10-29,0.0007270000060088933,0.0
2024-10-30,0.0007229999755509198,0.0
2024-10-31,0.0007019999902695417,0.0
2024-11-01,0.0006949999951757491,0.0
2024-11-02,0.0006929999799467623,0.0
2024-11-03,0.0006880000000819564,0.0
2024-11-04,0.0006779999821446836,0.0
2024-11-05,0.0006939999875612557,0.0
2024-11-06,0.0007559999939985573,0.0
2024-11-07,0.0007600000244565308,11.0
2024-11-08,0.0007650000043213367,0.0
2024-11-09,0.0007670000195503235,0.0
2024-11-10,0.000805000017862767,0.0
2024-11-11,0.0008859999943524599,0.0
2024-11-12,0.002643000101670623,14.0
2024-11-13,0.0018090000376105309,1.0
2024-11-14,0.0017430000007152557,0.0
2024-11-15,0.0009110000100918114,16.0
2024-11-16,0.0009059999720193446,0.0
2024-11-17,0.0008980000275187194,0.0
2024-11-18,0.0009059999720193446,0.0
2024-11-19,0.00092299998505041,0.0
2024-11-20,0.0009430000209249556,3.0
2024-11-21,0.0009850000496953726,0.0
2024-11-22,0.0009899999713525176,0.0
2024-11-23,0.000977999996393919,0.0
2024-11-24,0.0009790000040084124,0.0
2024-11-25,0.0009309999877586961,0.0
2024-11-26,0.0009200000204145908,0.0
2024-11-27,0.0009599999757483602,0.0
2024-11-28,0.000957000011112541,0.0
2024-11-29,0.0009749999735504389,0.0
2024-11-30,0.000965000013820827,0.0
2024-12-01,0.0009730000165291131,0.0
2024-12-02,0.0009590000263415277,0.0
2024-12-03,0.0009599999757483602,0.0
2024-12-04,0.0009879999561235309,0.0
2024-12-05,0.0009660000214353204,0.0
2024-12-06,0.0010000000474974513,0.0
2024-12-07,0.000999000039882958,0.0
2024-12-08,0.0010140000376850367,0.0
2024-12-09,0.0009749999735504389,0.0
2024-12-10,0.0009670000290498137,2.0
2024-12-11,0.00101200002245605,0.0
2024-12-12,0.0010000000474974513,0.0
2024-12-13,0.00101500004529953,0.0
2024-12-14,0.0010140000376850367,0.0
2024-12-15,0.001044000033289194,0.0
2024-12-16,0.0010600000387057662,0.0
2024-12-17,0.001062000053934753,0.0
2024-12-18,0.0010019999463111162,0.0
2024-12-19,0.0009759999811649323,0.0
2024-12-20,0.0009769999887794256,0.0
2024-12-21,0.0009730000165291131,0.0
2024-12-22,0.0009510000236332417,0.0
2024-12-23,0.0009469999931752682,0.0
2024-12-24,0.0009869999485090375,0.0
2024-12-25,0.000994000001810491,0.0
2024-12-26,0.0009830000344663858,0.0
2024-12-27,0.0009830000344663858,0.0
2025-01-23,0.001041000010445714,35.0
2025-01-24,0.0010679999832063913,0.0
2025-01-25,0.0010679999832063913,0.0
2025-02-01,0.0010059999767690897,2.0
2025-02-02,0.0009879999561235309,0.0
2025-02-03,0.0009879999561235309,0.0
2025-02-12,0.0009790000040084124,1.0
2025-02-13,0.0009800000116229057,0.0
2025-02-14,0.0009800000116229057,0.0
2025-03-09,0.0008069999748840928,2.0
2025-03-10,0.0007900000200606883,0.0
2025-03-11,0.0007900000200606883,0.0
2025-03-27,0.0008720000041648746,6.0
2025-03-28,0.0008580000139772892,0.0
2025-03-29,0.0008580000139772892,0.0
2025-05-07,0.0019409999949857593,54.0
2025-05-08,0.001990000018849969,0.0
2025-05-09,0.001990000018849969,0.0
2025-05-16,0.0010349999647587538,1.0
2025-05-17,0.0010319999419152737,1.0
2025-05-18,0.0010560000082477927,0.0
2025-05-19,0.0010560000082477927,0.0
2025-07-12,0.0011749999830499291,0.0
2025-07-13,0.0011749999830499291,0.0
2026-01-02,0.0008989999769255519,9.0
2026-01-03,0.0008989999769255519,0.0
2026-01-04,0.0008989999769255519,0.0
2026-04-16,0.0007510000141337514,2.0
2026-04-17,0.0007570000016130507,0.0
2026-04-18,0.0007570000016130507,0.0
2026-07-30,0.0006469999789260328,1.0
2026-07-31,0.0006290000164881349,0.0
2026-08-01,0.0006290000164881349,0.0
2026-08-27,0.0006290287710726261,1.0
